ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
HL1654,6,11,20,4,3,5,104,3,2,6,0.570365956,0.409523425,0.509695833,0.204157256,3,7,9,3,59.8884254,1.6380937,1.5290875,1.429100791,4,1,48,0,5,1,HL
HL1654,6,12,20,4,7,6,106,4,6,8,0.694600477,0.32381852,0.5103149,0.635821666,6,1,1,5,74.322251,1.6190926,3.5722043,5.722394991,4,1,48,0,5,1,HL
HL1654,7,13,20,5,4,14,167,5,3,34,0.590206377,0.382188533,0.308017625,0.507463288,1,8,6,7,99.1546713,2.2931312,1.2320705,17.76121509,3.5,0,14,0,5,1,HL
HL1654,7,14,19,1,4,6,77,0,4,11,0.583392342,0.6560376,0.23401338,0.633866416,9,9,9,9,45.5046027,0.6560376,1.1700669,7.606396991,3.75,0.5,30,0,5,1,HL
HL1654,8,15,20,7,7,14,119,7,11,39,0.565749026,0.157884025,0.137841217,0.330245962,3,2,2,10,67.8898831,1.2630722,1.6540946,13.20983849,2.75,0.5,22,0,5,1,HL
HL1654,8,16,20,5,12,14,95,10,45,25,0.629692267,0.2722883,0.184880141,0.280341638,8,8,9,1,60.4504576,2.9951713,8.5044865,7.288882591,2,1,24,0,5,1,HL
HL1654,9,17,20,4,3,2,154,4,2,1,0.480079072,0.18721072,0.244347333,0.674224945,9,5,9,9,74.7392748,1.4980857,1.3730785,1.739472291,4,1,48,0,5,1,HL
HL1654,9,18,20,4,5,3,104,6,5,3,0.362963618,0.196011214,0.150841967,0.829733223,4,4,10,4,38.1111799,1.5290874,1.3720785,3.318932891,3,1,36,0,5,1,HL
HL1654,10,19,20,9,5,12,135,9,7,18,0.5640102,0.52262989,0.497278463,0.533017678,9,2,1,2,76.736389,5.6633239,4.0092294,10.45435459,2.75,0.5,22,0,5,1,HL
HL1654,10,20,20,3,5,2,82,2,4,1,0.620469224,0.239347033,0.23381338,0.49902855,8,8,8,8,51.4989456,1.0740615,1.4970856,1.106559791,2,1,24,0,5,1,HL
HL1654,11,21,20,4,3,5,141,3,2,5,0.488112425,0.15800905,0.2703488,0.368311548,5,5,8,8,69.3119644,1.2630723,1.3730785,2.381879191,6,1,72,0,5,1,HL
HL1654,11,22,20,2,2,4,79,1,2,5,0.53763075,0.16350935,0.088338367,0.672848015,7,9,1,9,43.0414618,0.8890508,0.6710384,4.209097991,3.5,0.5,28,0,5,1,HL
HL1654,12,23,20,3,3,14,152,2,3,22,0.522448183,0.275682433,0.343019625,0.501722052,5,5,5,5,79.934572,1.2950741,1.3720785,11.77362059,6,1,72,0,5,1,HL
HL1654,12,24,19,5,11,7,67,6,22,9,0.564811718,0.296445529,0.402196917,0.749987749,4,6,4,7,38.5012022,2.7771588,9.5155443,7.499877491,4.5,0,18,0,5,1,HL
HL1949,1,1,20,6,12,19,115,9,51,75,0.615448994,0.32121837,0.261284175,0.388351159,2,3,10,4,91.1672144,6.2553578,15.053861,37.50411215,3,1,36,0,6,0,HL
HL1949,1,2,20,3,3,18,64,3,3,57,0.535646022,0.109256225,0.43277475,0.71504154,7,5,7,7,44.6325529,1.6690954,2.6211499,43.95755145,3,1,36,0,6,0,HL
HL1949,2,3,20,5,4,18,91,6,3,75,0.636242913,0.244871143,0.682539025,0.382403451,3,4,4,5,61.9345425,2.5561462,3.8382195,30.84242955,2.5,0.5,10,0,6,0,HL
HL1949,2,4,20,2,17,2,92,3,39,1,0.675350457,0.343269625,0.687989348,0.214408774,8,8,9,8,63.9446575,2.9011659,29.1726686,1.255864848,2.5,0.5,10,0,6,0,HL
HL1949,3,5,20,12,11,13,93,57,24,33,0.685890298,0.132059278,0.141008064,0.372080097,2,2,4,4,65.7227591,8.5644899,3.6662097,13.93176845,3.25,0.5,13,0,6,0,HL
HL1949,3,6,20,2,12,17,79,1,45,108,0.554206699,0.3430196,0.214968817,0.245004839,7,8,3,3,45.6456108,0.7800446,13.8527923,33.82130535,5,1,60,0,6,0,HL
HL1949,4,7,17,6,8,6,191,18,39,5,0.210032847,0.102690089,0.314743002,0.214729258,5,8,6,8,42.2454163,2.7921597,13.8377915,1.990415648,3.25,0,13,0,6,0,HL
HL1949,4,8,6,17,7,4,23,49,11,5,0.364645854,0.268575362,0.135424408,0.070170683,1,9,7,10,8.7515005,17.6590101,2.2311276,0.629488348,4.5,0,18,0,6,0,HL
HL1949,5,9,20,7,2,18,247,25,1,86,0.299170339,0.242283088,0.46802675,0.401275826,10,10,10,4,76.8453953,7.0044007,1.4350821,37.77107785,5.5,0.5,22,0,6,0,HL
HL1949,5,10,20,6,3,19,107,7,3,50,0.399846942,0.200761475,0.366520975,0.610953819,9,5,5,9,44.3355358,2.3551347,1.4660839,37.22999195,3,1,36,0,6,0,HL
HL1949,6,11,20,3,10,5,285,2,28,8,0.310035215,0.2810161,0.504028828,0.177360083,1,10,10,10,90.1211546,0.9990572,14.6788396,1.815253248,4.25,0.5,34,0,6,1,HL
HL1949,6,12,19,5,15,14,117,6,47,38,0.274058048,0.2005829,0.469631027,0.326018649,6,8,5,5,32.3388497,1.4040803,22.5422893,13.43970205,4,1,48,0,6,1,HL
HL1949,7,13,20,3,5,19,304,2,5,132,0.238862844,0.4096901,0.299183767,0.185898018,5,9,9,9,74.6132677,1.8691069,1.8261044,26.31752735,4.5,0.5,36,0,6,1,HL
HL1949,7,14,18,4,9,5,111,7,11,10,0.290132669,0.111256363,0.174176633,0.098432823,10,6,6,10,33.4309122,0.8900509,2.168124,1.082761048,3,1,36,0,6,1,HL
HL1949,8,15,20,7,5,19,179,12,10,79,0.342091787,0.268553823,0.208466464,0.367261781,4,6,4,4,64.2566752,4.929282,2.2931311,30.29599485,2,1,24,0,6,1,HL
HL1949,8,16,20,7,6,13,213,8,17,35,0.254098647,0.175010011,0.175954506,0.226313726,10,7,7,8,56.280219,2.0751187,3.4941998,9.051345848,6,1,72,0,6,1,HL
HL1949,9,17,20,4,3,4,145,4,3,6,0.202271842,0.16840962,0.4562761,0.270570421,7,10,7,1,33.165897,2.1061204,1.8251044,2.096004548,3,1,36,0,6,1,HL
HL1949,9,18,20,6,8,16,318,15,12,87,0.265933706,0.470839431,0.196857415,0.242296533,4,5,3,2,87.8750262,8.1584666,2.5591464,21.55610835,3.25,0.5,26,0,6,1,HL
HL1949,10,19,19,6,4,19,137,6,3,68,0.387036631,0.336590686,0.47977745,0.362498622,7,6,10,7,59.0303764,2.465141,2.6831535,28.07158005,6,1,72,0,6,1,HL
HL1949,10,20,19,5,10,9,154,10,16,17,0.253524177,0.147190236,0.589092529,0.135700808,4,4,4,5,43.4334842,1.6660953,11.0296309,2.739631548,2,1,24,0,6,1,HL
HL1949,11,21,20,6,17,19,265,8,59,102,0.264556485,0.253125589,0.248547548,0.276834517,7,8,1,5,70.3720251,2.2781303,14.9128529,28.51395525,6,1,72,0,6,1,HL
HL1949,11,22,19,5,8,11,135,10,21,45,0.253963056,0.236922636,0.164463955,0.166928414,10,9,10,9,34.5389756,2.606149,3.618207,7.678707048,6,1,72,0,6,1,HL
HL1949,12,23,20,10,5,18,209,20,6,146,0.172124131,0.080195062,0.285302029,0.221492412,8,8,3,10,36.1460675,1.6840963,1.9971142,32.55938455,6,1,72,0,6,1,HL
HL1949,12,24,20,7,8,20,583,14,9,161,0.172588639,0.097805593,0.29951713,0.186514652,1,6,1,6,100.791765,1.4670839,2.9951713,30.21537365,5,1,60,0,6,1,HL
L1168,1,1,20,2,4,18,125,1,3,51,0.502227138,0.76454375,0.815046625,0.621576031,4,4,4,2,79.516548,1.5290875,3.2601865,32.3529554,2.25,0.5,18,0,6,0,L
L1168,1,2,20,7,20,4,101,8,47,3,0.678597638,0.197566856,0.767335556,0.321335574,8,8,8,7,73.7102159,1.7781017,36.8631085,1.285342296,2.75,0.5,22,0,6,0,L
L1168,2,3,20,2,4,18,142,1,3,74,0.554612142,0.90455175,0.573782825,0.321111701,5,5,2,1,80.4936039,1.8091035,2.2951313,26.8526096,5.5,0.5,44,0,6,0,L
L1168,2,4,20,5,6,11,108,15,10,39,0.403023054,0.175510031,0.327564191,0.184860575,10,6,3,10,52.1189811,5.1952971,4.3372481,8.416296196,5.5,0.5,44,0,6,0,L
L1168,3,5,20,3,3,19,166,5,6,49,0.377859935,0.2338467,0.1137208,0.357260436,6,6,6,6,66.8778252,2.1071206,1.5280874,18.6267679,4,1,48,0,6,0,L
L1168,3,6,20,8,20,18,111,10,41,43,0.472053787,0.467844936,0.520386907,0.283629857,3,3,3,9,56.9872595,7.0974059,22.5422894,13.211605,5.25,0.5,42,0,6,0,L
L1168,4,7,20,2,4,16,65,1,6,38,0.758725217,0.41352365,0.106863271,0.456410721,2,4,4,2,52.1199811,1.4980857,1.3720785,19.9280119,2.25,0.5,18,0,6,0,L
L1168,4,8,14,2,3,3,41,2,2,2,0.598748533,0.4160238,0.390022333,0.1770101,7,7,7,3,26.3175053,1.9971142,1.7000973,0.930725596,3,1,36,0,6,0,L
L1168,5,9,18,5,12,14,123,7,16,24,0.284274321,0.29439185,0.249720171,0.527669536,7,9,7,7,38.236187,2.7301562,13.8217905,15.265857,6,1,72,0,6,0,L
L1168,5,10,19,7,4,17,78,7,10,131,0.594198546,0.12875735,0.205557218,0.193859573,2,2,2,2,54.4291132,1.4980857,2.2921311,31.5444215,5.75,0.5,46,0,6,0,L
L1168,6,11,17,1,4,18,106,0,7,45,0.528058241,0.8260473,0.163759362,0.960769319,10,10,10,10,58.4223416,1.5290874,1.7781017,44.5394084,6,1,72,1,6,1,L
L1168,6,12,20,5,3,9,67,5,2,14,0.877535488,0.176676767,0.2340134,0.446158853,15,7,13,7,63.4926316,1.5600892,0.9980571,7.436942896,3,1,36,1,6,1,L
L1168,7,13,20,1,3,17,108,0,2,56,0.500496517,0.7950455,0.338019333,0.383322051,12,13,13,12,55.4271702,1.5810905,1.6170925,22.4273899,5.25,0.5,42,1,6,1,L
L1168,7,14,20,2,3,18,94,2,2,72,0.397580637,0.530697033,0.4470256,0.290359075,10,10,10,7,41.5743779,1.888108,1.6690955,22.8040213,6,1,72,1,6,1,L
L1168,8,15,20,3,3,16,131,3,2,29,0.549440518,0.640036575,0.192344333,0.7152483,3,10,11,10,74.0842374,3.5572034,1.1700669,23.7815821,6,1,72,1,6,1,L
L1168,8,16,20,6,20,7,94,7,47,9,0.565063899,0.325393625,0.710436469,0.22941312,14,4,13,4,55.7541889,3.5412026,35.8960531,3.998636596,5.25,0.5,42,1,6,1,L
L1168,9,17,20,4,5,18,80,4,4,87,0.411961835,0.19361106,0.33681926,0.260401259,13,7,15,7,34.0239461,1.3260758,2.2311276,24.8816567,6,1,72,1,6,1,L
L1168,9,18,14,3,2,15,54,4,1,29,0.317963642,0.14660838,0.1640094,0.862682673,6,10,10,11,19.8281341,1.2320704,0.7960456,27.154738,6,1,72,1,6,1,L
L1168,10,19,20,2,2,19,145,2,1,124,0.419606192,0.276015767,0.3510201,0.369301124,15,3,4,3,61.4175129,1.5130865,1.3880794,49.2879546,4.5,0.5,36,1,6,1,L
L1168,10,20,19,3,2,12,70,2,2,23,0.360753028,0.5096958,0.223679467,0.781294683,14,10,14,14,26.5825204,2.2621294,1.2330705,19.6891292,6,1,72,1,6,1,L
L1168,11,21,20,2,2,19,145,1,6,85,0.428250521,0.60103435,0.144865443,0.198069469,4,6,6,3,65.9727734,2.044117,1.591091,18.7412993,4.25,0.5,34,1,6,1,L
L1168,11,22,13,3,15,7,103,3,56,9,0.252754842,0.132507575,0.169974633,0.74604839,10,10,10,7,32.2458443,0.7950455,11.0606326,7.677496496,5.5,0.5,44,1,6,1,L
L1168,12,23,20,3,3,14,66,7,6,41,0.369991312,0.12875735,0.167152429,0.367759133,11,12,13,12,24.7894179,1.8251043,1.5600893,17.9099082,5.75,0.5,46,1,6,1,L
L1168,12,24,20,1,3,14,52,0,2,20,0.617827791,0.6550375,0.275682433,0.6150828,10,10,10,10,32.8068765,1.4040803,1.3890794,13.6137246,6,1,72,1,6,1,L
L1168,13,25,20,3,5,18,86,2,5,52,0.438760729,0.312017833,0.161342567,0.5589565,14,14,11,6,39.2812468,1.4980857,1.3260758,30.5250041,5,0.5,40,1,6,1,L
L1168,13,26,17,4,2,12,36,3,1,26,0.331802762,0.33126895,0.48402765,0.302165433,10,10,15,10,12.7297281,1.3250758,0.9680553,9.424188096,6,1,72,1,6,1,L
L1175,1,1,20,10,12,20,566,26,37,137,0.617866027,0.332722733,0.386311571,0.508767078,9,9,3,4,389.5032783,11.0606326,16.0529182,78.24231631,4.25,0.5,34,0,3,0,L
L1175,1,2,20,4,20,14,114,7,205,31,0.820516496,0.274890725,0.635458676,0.363583297,10,6,6,10,98.5586373,2.9331677,134.5506959,14.32709251,4.75,0,19,0,3,0,L
L1175,2,3,20,19,3,17,137,135,2,59,0.75918835,0.531449515,0.764377067,0.405356522,8,3,8,2,105.7840505,78.4684881,3.2291847,27.53412051,4.25,0.5,34,0,3,0,L
L1175,2,4,20,2,5,19,202,2,8,74,0.732120694,0.145675,0.128340678,0.517909623,1,4,1,7,151.4616631,1.2660725,1.6670953,40.40958271,5,0.5,40,0,3,0,L
L1175,3,5,20,4,4,19,76,3,5,94,1.117739255,0.417273875,0.439358467,0.597402591,3,7,7,13,86.2999361,2.3561347,3.3061892,57.50338241,4.25,0,17,0,3,1,L
L1175,3,6,18,13,20,20,52,39,110,122,0.342038432,0.379771722,0.584790205,0.579886826,10,14,10,6,18.5200593,15.9559126,67.6418689,72.76493951,5.75,0.5,46,0,3,1,L
L1175,4,7,20,15,5,6,126,40,7,8,0.47083008,0.404071893,0.162009275,0.065383568,12,12,10,3,59.8574237,17.8940235,2.0911196,1.088480708,4.75,0,19,1,3,1,L
L1175,4,8,20,11,3,4,194,14,2,10,0.573761023,0.59696748,0.176676767,0.194374755,15,15,14,15,112.9144584,10.0145728,1.4660838,2.940205208,3.75,0,15,1,3,1,L
L1175,5,9,7,15,15,16,9,34,24,82,0.40872338,0.272358434,0.910452072,0.300149698,10,12,10,10,4.2272418,10.2495863,23.2913321,25.66819851,5,0,20,1,3,1,L
L1175,5,10,17,20,12,16,37,132,32,59,0.890445666,0.353854826,0.534182067,0.475028313,6,13,7,13,33.9769434,50.1228668,18.5180592,29.26674261,4.75,0,19,1,3,1,L
L1175,6,11,11,18,12,13,69,134,36,111,0.209711994,0.297098475,0.577195176,0.258061751,14,4,14,15,14.8198476,41.6683833,22.0422608,31.50906511,5,0.5,40,1,3,1,L
L1175,6,12,20,4,20,2,240,5,369,2,0.38385183,0.083171417,0.255279466,0.2080119,10,10,6,12,94.130384,1.2330705,96.7215322,1.183144908,4.5,0,18,1,3,1,L
L1175,7,13,17,19,3,2,38,68,5,2,0.530414954,0.392935517,0.2598482,0.176676767,4,3,3,3,20.6861832,28.3456213,2.2611293,1.743599408,4,0,16,1,3,1,L
L1175,7,14,9,6,13,17,12,5,20,86,0.405561662,0.670705033,0.570508824,0.596206514,7,14,10,7,6.0213444,4.5552605,12.6667245,54.47409591,5.25,0.5,42,1,3,1,L
L1213,1,1,15,16,17,19,175,49,64,51,0.250309772,0.301997274,0.22655142,0.446263454,9,10,7,7,47.2687037,17.8150189,15.8339057,25.8868532,4,1,48,0,5,0,L
L1213,1,2,14,13,7,20,60,31,19,57,0.442943369,0.929084391,0.495178315,0.640390536,2,6,3,6,28.3456213,33.445913,12.7147273,39.1087634,2.75,0.5,22,0,5,0,L
L1213,2,3,18,2,18,20,32,2,50,88,0.683099676,0.343019667,0.387296663,0.595816613,8,10,8,3,24.0243741,1.591091,22.4792857,57.1129124,3.75,0,15,0,5,0,L
L1213,2,4,18,6,11,6,66,7,168,36,0.235879163,0.204761713,0.224308688,0.170353616,4,5,5,1,17.2849886,1.6380937,37.9081682,6.3030838,2.25,0.5,18,0,5,0,L
L1213,3,5,11,1,5,15,27,0,5,28,0.593855393,1.0920625,0.533030483,0.642031166,1,1,10,2,19.3901091,1.0920625,3.1981829,19.1019314,6,1,72,0,5,0,L
L1213,3,6,17,4,3,17,34,3,2,81,0.533487657,0.4057732,1.154399333,0.303836693,3,7,8,8,20.8731939,1.7000973,3.463198,33.6501083,3,1,36,0,5,0,L
L1213,4,7,14,5,12,8,98,4,53,34,0.24039759,0.26861534,0.2606075,0.222986423,2,4,4,9,38.673212,1.6530945,26.6135222,13.0448247,5,1,60,0,5,0,L
L1213,4,8,19,9,8,6,164,31,45,23,0.204029852,0.249639278,0.268906685,0.197485108,5,7,5,1,36.2700745,7.9884569,12.3697075,4.7396426,5.25,0.5,42,0,5,0,L
L1213,5,9,20,1,7,3,78,0,8,2,0.622010261,2.4961427,0.286127467,0.5661019,3,3,3,12,53.4930597,2.4961427,3.6662097,1.6983057,3.5,0.5,28,1,5,1,L
L1213,5,10,20,8,13,5,118,11,41,10,0.444655683,0.196261225,0.224703329,0.126430982,10,4,14,7,61.7285307,2.3551347,10.6546094,1.7337604,2.75,0.5,22,1,5,1,L
L1213,6,11,20,2,6,15,88,1,9,36,0.639789404,0.5385308,0.56513233,0.634097927,11,15,15,11,60.247446,1.4670839,8.0334595,24.6636921,3.5,0.5,28,1,5,1,L
L1213,6,12,18,1,2,13,46,0,1,23,0.620439743,0.9000515,0.69453975,0.398176846,14,14,14,4,29.9407125,0.9000515,1.3890795,9.5562443,3.75,0.5,30,1,5,1,L
L1213,7,13,19,3,3,19,187,2,2,60,0.237486986,0.271348833,1.070727933,0.620402748,6,3,7,6,53.9920881,1.5000858,3.2581864,39.795679,3.5,0.5,28,1,5,1,L
L1213,7,14,19,14,17,16,56,32,35,51,0.80730933,0.665613827,0.642231172,0.6671305,14,15,14,15,48.3917678,23.025317,24.3523929,34.9868029,4,0,16,1,5,1,L
L1213,8,15,18,3,19,20,221,11,44,83,0.214260003,0.318518217,0.397489404,0.485098476,13,6,13,3,51.9019686,3.8222186,24.1483812,45.858564,5.25,0.5,42,1,5,1,L
L1213,8,16,20,5,2,13,146,4,1,23,0.62424659,0.23401338,1.014058,0.447709704,4,12,14,4,97.0945535,1.1700669,2.028116,10.7450329,4.25,0,17,1,5,1,L
L1213,9,17,20,1,1,14,99,0,0,18,0.473787101,1.2320705,0.87405,0.975889832,13,13,13,12,50.5908936,1.2320705,0.87405,19.3219514,2,1,24,1,5,1,L
L1213,9,18,20,3,1,16,185,2,0,39,0.509609794,0.213345533,0.8580491,0.590447228,14,10,10,10,99.6837016,0.6400366,0.8580491,24.3349301,3.25,0.5,26,1,5,1,L
L1213,10,19,20,6,4,16,282,8,3,30,0.434099034,0.126785022,0.33101895,0.4086301,6,3,4,7,143.6452161,1.1410652,1.3240758,15.5396975,4.25,0.5,34,1,5,1,L
L1213,10,20,11,8,3,16,26,8,2,32,1.358336952,0.471360289,0.577366367,0.32250607,14,11,10,15,39.0152315,5.2422998,2.5421454,16.180017,3.25,0,13,1,5,1,L
L1373,1,2,17,3,3,2,134,7,3,1,0.297861483,0.079879563,0.16400935,0.65503745,3,6,3,3,72.1791284,1.3880794,1.4670839,1.894778467,4,1,48,0,5,0,L
L1373,2,3,18,4,5,9,117,6,4,45,0.41710013,0.051145771,0.29941714,0.353148621,3,4,2,4,49.8428509,1.4190811,1.9971143,16.77586697,4.25,0.5,34,0,5,0,L
L1373,2,4,19,5,3,18,338,4,2,116,0.317012232,0.24041376,0.389688933,0.294185872,5,6,6,8,111.4153726,2.2001258,1.8561062,36.96489277,4.5,0,18,0,5,0,L
L1373,3,5,20,5,7,7,162,6,7,7,0.446951944,0.122578429,0.499153562,0.214512275,3,8,6,3,73.3041928,1.6690954,4.789274,2.559563867,2,1,24,0,5,0,L
L1373,3,6,20,6,16,20,252,5,72,66,0.277537613,0.73070845,0.330813442,0.532989114,5,2,5,2,70.7470465,5.1322936,24.9754285,36.31930547,6,1,72,0,5,0,L
L1373,4,7,20,3,1,19,126,2,0,70,0.528187691,0.3173515,1.294074,0.659403913,10,10,1,10,67.0798367,1.7010973,1.8561062,51.25451017,4,0,16,0,5,0,L
L1373,4,8,20,3,9,13,204,2,15,14,0.452406365,0.634369633,0.350020019,0.515829513,4,3,5,3,92.9143144,3.2441856,6.5833765,10.30055447,2.75,0.5,22,0,5,0,L
L1373,5,9,16,4,2,13,65,4,1,52,0.38977987,0.18081036,0.3355192,0.430024596,4,10,7,6,27.2525587,1.6230929,1.2010687,22.90714757,3.25,0.5,26,0,5,1,L
L1373,5,10,20,3,18,11,111,3,120,39,0.442694963,0.14050805,0.523310922,0.512479312,12,11,13,15,51.0289187,1.7000972,64.9747163,22.65868707,5.5,0.5,44,0,5,1,L
L1373,6,11,20,5,12,15,175,8,24,59,0.316182857,0.610034889,0.222172708,0.411793396,3,4,6,4,55.8791961,6.2713587,5.6323222,25.73666267,2.75,0.5,22,1,5,1,L
L1373,6,12,19,1,3,18,105,0,5,212,0.361152733,1.2330705,0.582366633,0.351189531,11,10,10,12,39.0942361,2.1061204,3.6502088,76.65647617,6,1,72,1,5,1,L
L1373,7,13,20,10,11,19,108,21,16,100,0.630164483,0.365248159,0.512970518,0.40110215,11,15,15,11,70.6220393,9.0795193,9.702555,42.84305287,4.5,0.5,36,1,5,1,L
L1373,7,14,20,16,10,17,232,29,19,51,0.505355085,0.43792505,0.656737565,0.559400265,4,7,7,14,119.7928517,13.9627987,13.5877771,30.74290837,3.5,0.5,28,1,5,1,L
L1373,8,15,20,2,19,4,124,2,88,3,0.49494831,0.509695833,0.509916804,0.230855717,10,10,6,6,65.1457262,2.5741472,51.0909222,1.484454967,5.75,0.5,46,1,5,1,L
L1373,8,16,16,9,17,9,63,34,52,36,0.477511687,0.528173071,0.598053075,0.317072189,12,13,12,14,30.7477587,19.7811314,33.305905,13.27206207,4,0,16,1,5,1,L
L1373,9,17,17,14,3,16,155,79,4,70,0.421716429,0.521229813,0.45242588,0.468213488,3,12,15,15,65.8187647,42.0404045,3.2291847,33.77418807,4,0,16,1,5,1,L
L1373,9,18,18,7,4,13,301,19,5,47,0.347129126,0.229313115,0.327685417,0.330660876,7,6,10,7,104.8329961,4.5862623,1.9661125,15.87172207,4,1,48,1,5,1,L
L1373,10,19,17,2,7,17,65,1,25,52,0.347444115,0.2495143,0.351058538,0.501556991,4,4,4,7,24.4603991,1.6230928,10.560604,27.29559567,4.25,0.5,34,1,5,1,L
L1373,10,20,20,4,18,17,81,3,113,95,0.383912202,0.409523425,0.562435678,0.323964879,12,12,15,15,33.5409184,2.324133,66.2537895,34.09579977,4.25,0,17,1,5,1,L
L1373,11,21,14,5,13,20,32,17,25,80,0.260499745,0.270459911,0.589187546,0.659445156,4,14,10,10,8.8625069,5.8643354,15.9429119,55.42917277,4.5,0.5,36,1,5,1,L
L1373,11,22,15,5,20,9,51,5,122,37,0.302709623,0.0728375,0.546250756,0.378046044,11,15,7,3,15.7879031,0.998057,68.5009181,15.84683437,5,0,20,1,5,1,L
L1455,1,1,18,14,8,4,45,53,11,4,0.634492809,0.603441919,1.073811425,0.46182642,3,6,2,2,47.0036884,46.3326501,14.6478378,3.159344514,4.25,0,17,0,5,0,L
L1455,1,2,18,6,13,12,28,9,34,44,0.548962438,1.15356599,0.771987011,0.800979144,9,7,8,1,18.4940578,12.4267107,29.5766917,42.06526501,3.5,0.5,28,0,5,0,L
L1455,2,3,11,2,12,8,45,1,34,10,0.845765767,0.3830219,0.715755226,0.707585918,7,5,7,7,40.9653431,0.7660438,27.954599,9.105253414,3.5,0.5,28,0,5,0,L
L1455,2,4,17,9,3,3,41,43,9,3,0.438215545,0.420933166,0.90165159,0.921640304,10,4,4,2,19.5781198,21.0132019,11.4346541,4.123586214,2.5,0,10,0,5,0,L
L1455,3,5,14,19,3,5,48,131,11,6,1.079592361,0.549781445,0.2755991,0.435476488,3,6,4,3,52.9000257,72.5711508,3.3071892,3.048335414,3.75,0,15,0,5,0,L
L1455,3,6,19,7,13,11,141,10,67,21,0.512388462,0.1120064,0.383801365,0.530920419,8,1,2,1,72.7591616,1.2320704,26.0984928,11.68024921,2.75,0.5,22,0,5,0,L
L1455,4,7,19,2,7,17,115,1,18,35,0.461147066,0.28051605,0.464763426,0.668746684,7,3,6,6,53.4930596,0.5610321,8.8305051,24.07488061,3.5,0.5,28,0,5,0,L
L1455,4,8,12,4,9,12,74,6,19,46,0.715934283,0.434596286,0.80184586,0.54465953,2,1,1,9,53.6950712,3.042174,16.0369172,25.59899791,3,0,12,0,5,0,L
L1455,5,9,20,11,4,3,85,24,3,2,1.471886513,1.116303844,0.650787225,0.928360171,15,14,11,11,127.5462953,28.5326319,3.4011946,3.425117114,4,0,16,0,5,1,L
L1455,5,10,19,4,5,3,46,3,7,4,0.81979157,2.3868865,0.290516625,1.005546723,6,4,10,3,39.8272779,11.1386371,2.6981544,5.417755914,4.25,0,17,0,5,1,L
L1455,6,11,19,1,18,5,47,0,40,9,0.704290283,0.4680268,1.438228602,0.120308901,7,7,11,6,33.8059336,1.0600606,59.7484174,1.702117514,3,0,12,1,5,1,L
L1455,6,12,14,5,6,3,17,26,14,2,1.0738392,0.536178815,0.786378307,0.456395738,15,3,4,12,19.3291056,15.053861,12.3547067,1.961221114,3.25,0,13,1,5,1,L
L1455,7,13,20,4,3,4,103,4,3,3,0.772505723,0.25581462,0.16000915,0.127421254,12,15,12,11,80.4346006,2.1991258,1.312075,1.238726714,3.25,0.5,26,1,5,1,L
L1455,7,14,20,2,3,5,76,2,3,18,1.182314378,0.509362467,1.0925625,0.352994795,7,7,4,4,91.0692089,1.5280874,4.931282,7.439943014,2.75,0.5,22,1,5,1,L
L1455,8,15,20,10,9,4,39,16,13,8,1.37160345,0.561620359,1.3727928,0.14265959,3,3,15,15,55.8321934,10.7796165,19.8591359,1.756963314,4.25,0,17,1,5,1,L
L1455,8,16,15,3,8,4,44,3,24,5,0.723863624,0.265265175,0.774364288,0.857218952,12,6,13,14,32.6038649,2.028116,21.1542099,7.360440614,4.75,0,19,1,5,1,L
L1642,1,1,20,5,2,11,95,4,2,18,1.00618255,0.3340191,0.5253634,0.773279323,7,7,7,4,112.8824565,3.760215,2.1991258,18.95155064,3.25,0.5,26,0,6,0,L
L1642,1,2,20,3,3,9,57,6,2,19,1.2079484,0.200440043,0.410690167,1.108074152,3,3,3,10,73.6792142,3.3541919,1.7781017,24.31360624,5.25,0.5,42,0,6,0,L
L1642,2,3,20,11,5,4,62,14,8,3,1.307376365,0.765310433,0.769599567,0.604534575,5,8,5,2,84.8308521,20.1861546,8.6264934,3.998117437,4,0,16,0,6,0,L
L1642,2,4,8,8,8,3,10,16,10,5,1.425263345,0.903934059,1.291982991,1.1280645,10,3,9,4,17.1909833,17.1599815,15.3198763,8.233691937,4.25,0,17,0,6,0,L
L1642,3,5,20,5,18,3,40,7,45,6,1.115600395,0.64941215,0.975664498,0.100291457,2,3,3,9,46.1296385,6.2873596,46.0356331,2.305430037,4,0,16,0,6,0,L
L1642,3,6,8,8,2,10,13,9,1,22,0.594962607,1.39147959,2.42563875,0.87162198,5,7,7,6,9.3595354,16.0219164,5.8963372,21.12436714,4.5,0.5,36,0,6,0,L
L1642,4,7,8,9,18,7,10,13,21,9,0.299108018,0.780044614,1.521132455,1.628665704,9,4,1,1,3.4001945,10.9516264,35.2720174,17.79974364,5.25,0.5,42,0,6,0,L
L1642,4,8,16,5,10,4,34,13,13,3,1.675495834,0.221726971,0.944839757,0.124015609,2,2,6,3,59.233388,3.9312249,14.6478378,1.026092837,3.75,0,15,0,6,0,L
