"","ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","schemas_1","schemas_2","schemas_3","schemas_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","breakR","afterbreak","type"
"435","HL1044",10,20,20,3,5,7,156,2,4,10,0.235101911,0.13,0.159,0.163090909,7,7,8,10,36.942,1.061,1.809,2.528,4.25,0,17,0,6,1,"HL"
"436","HL1044",11,21,20,3,6,19,126,5,7,79,0.208559055,0.215833333,0.154,0.4266625,1,3,1,3,27.174,1.966,1.904,35.05404353,4,0,16,0,6,1,"HL"
"437","HL1044",11,22,19,5,20,7,84,6,54,11,0.294164706,0.160285714,0.179290909,0.157333333,7,7,10,10,25.445,1.558,11.701,2.671043531,4.5,0,18,0,6,1,"HL"
"438","HL1044",12,23,19,4,2,2,74,4,2,1,0.214013333,0.228,0.187,0.373521765,8,6,6,6,16.582,1.14,0.655,1.215043531,5,0.5,40,0,6,1,"HL"
"439","HL1044",12,24,20,6,4,4,224,7,6,8,0.197462222,0.13875,0.113571429,0.090222222,7,7,7,10,44.756,1.81,1.357,1.436,5.25,0.5,42,0,6,1,"HL"
"440","HL1044",13,25,20,3,10,10,117,5,26,12,0.250127119,0.161333333,0.142111111,0.178464887,6,6,6,5,30.949,1.623,4.586,3.521043531,5.75,0.5,46,0,6,1,"HL"
"441","HL1044",13,26,20,8,1,3,134,17,0,2,0.204296296,0.202777778,0.702,0.296666667,7,3,7,3,28.221,4.055,1.373,1.605043531,5.5,0,22,0,6,1,"HL"
"442","HL1044",14,27,20,5,11,4,109,21,29,7,0.189190909,0.139681818,0.115466667,0.066375,8,8,9,7,21.216,3.073,3.76,1.092,3.5,0,14,0,6,1,"HL"
"443","HL1044",14,28,18,2,3,5,119,2,2,6,0.13975,0.265333333,0.223333333,0.109285714,5,6,4,6,17.347,0.796,0.67,0.772043531,4.75,0,19,0,6,1,"HL"
"444","HL1090",1,1,20,13,7,3,179,25,10,4,0.243016667,0.186038462,0.214090909,0.275827359,8,3,9,3,50.201,5.101,3.057,2.050136797,4,0,16,0,8,0,"HL"
"445","HL1090",1,2,20,2,18,11,72,1,35,19,0.167780822,0.367,0.213638889,0.23505684,5,4,2,5,13.354,1.529,8.955,5.559136797,4,0,16,0,8,0,"HL"
"446","HL1090",2,3,18,4,17,15,57,5,26,24,0.240517241,0.106666667,0.256555556,0.193765472,3,4,1,3,18.893,1.762,7.394,5.374136797,3.75,0,15,0,8,0,"HL"
"447","HL1090",2,4,17,3,3,14,58,10,3,32,0.154644068,0.055272727,0.26525,0.111060606,2,5,2,8,11.528,1.233,1.529,4.737136797,3.75,0,15,0,8,0,"HL"
"448","HL1090",3,5,16,6,17,2,28,7,44,1,0.23937931,0.084,0.231266667,0.234,10,8,10,7,7.768,1.326,11.389,0.688136797,3.5,0,14,0,8,0,"HL"
"449","HL1090",3,6,19,2,6,2,79,5,9,1,0.276525,0.166166667,0.1391,0.53,3,6,1,3,22.715,2.339,2.293,2.056136797,4.75,0,19,0,8,0,"HL"
"450","HL1090",4,7,13,19,3,3,29,62,5,3,0.2262,0.194634921,0.078,0.10525,10,7,10,9,6.848,12.964,0.764,1.148136797,4,0,16,0,8,0,"HL"
"451","HL1090",4,8,18,4,17,18,68,3,31,45,0.205289855,0.15575,0.26521875,0.290282609,1,1,5,8,14.399,1.357,9.267,14.0421368,3.25,0,13,0,8,0,"HL"
"452","HL1090",5,9,18,6,10,2,37,5,13,1,0.204447368,0.18,0.228428571,0.6005,6,4,10,6,8.923,1.935,3.931,2.124136797,4.25,0,17,0,8,0,"HL"
"453","HL1090",5,10,20,4,5,2,81,3,10,1,0.240853659,0.1245,0.151818182,1.108,2,8,1,8,20.187,0.794,2.528,3.030136797,2.75,0,11,0,8,0,"HL"
"454","HL1090",6,11,20,4,15,14,79,4,22,22,0.281,0.1464,0.240086957,0.264521739,2,7,8,10,22.885,1.732,6.193,6.830136797,3.75,0,15,0,8,0,"HL"
"455","HL1090",6,12,20,4,3,9,103,4,9,16,0.267625,0.1996,0.0608,0.211941176,6,4,4,3,29.048,1.7,0.967,4.255136797,3.75,0,15,0,8,0,"HL"
"456","HL1090",7,13,20,2,3,15,263,1,3,22,0.200560606,0.093,0.082,0.220962469,8,6,6,8,58.283,1.107,0.999,5.612136797,4,0,16,0,8,0,"HL"
"457","HL1090",7,14,19,1,3,14,62,0,2,22,0.236222222,0.453,0.223333333,0.235049426,4,4,7,5,16.115,1.731,1.342,5.702136797,3.75,0,15,0,8,0,"HL"
"458","HL1090",8,15,20,6,5,3,76,5,5,2,0.170792208,0.135166667,0.176666667,0.156,10,8,8,6,13.182,1.669,1.467,0.944136797,3.25,0,13,0,8,1,"HL"
"459","HL1090",8,16,20,5,3,15,184,4,2,25,0.196983784,0.1528,0.208,0.267505261,5,2,5,7,36.769,1.154,0.967,7.127136797,5,0,20,0,8,1,"HL"
"460","HL1090",9,17,20,3,1,4,120,2,0,4,0.239157025,0.166333333,0.421,0.163227359,9,1,1,6,29.952,1.232,1.03,1.051136797,4,0,16,0,8,1,"HL"
"461","HL1090",9,18,20,12,12,8,92,17,17,20,0.209645161,0.233111111,0.257388889,0.133,10,10,10,10,19.778,4.821,5.397,3.573,3,1,36,0,8,1,"HL"
"462","HL1090",10,19,20,7,5,18,243,11,5,59,0.140463115,0.156,0.161333333,0.200368947,7,10,4,4,34.273,1.919,0.999,12.2241368,3.25,0,13,0,8,1,"HL"
"463","HL1090",10,20,15,5,5,12,49,4,7,33,0.15134,0.2058,0.132625,0.146823529,8,3,1,1,7.567,1.373,1.232,5.023,3.25,0,13,0,8,1,"HL"
"464","HL1090",11,21,20,6,4,20,106,8,3,45,0.21635514,0.039888889,0.16,0.270630435,3,6,1,9,23.244,1.201,0.999,12.5821368,4.5,0,18,0,8,1,"HL"
"465","HL1090",11,22,20,2,2,19,119,1,2,71,0.191358333,0.195,0.150666667,0.305305556,2,2,5,5,24.102,1.279,1.123,23.1811368,4.5,0,18,0,8,1,"HL"
"466","HL1090",12,23,20,1,8,10,110,0,12,9,0.234423423,0.374,0.230461538,0.3417,7,2,2,3,26.91,1.264,3.572,4.489136797,4.75,0,19,0,8,1,"HL"
"467","HL1090",12,24,20,8,12,11,113,10,16,14,0.238114035,0.202818182,0.231294118,0.28980912,5,1,8,9,27.378,2.995,4.79,5.362136797,3.5,0,14,0,8,1,"HL"
"468","HL1090",13,25,20,2,3,9,106,1,2,15,0.260682243,0.203,0.234,0.37494605,10,9,8,7,28.44,1.169,1.233,6.795136797,3.75,0,15,0,8,1,"HL"
"469","HL1090",13,26,20,12,14,19,89,23,20,34,0.281288889,0.230666667,0.383380952,0.234318194,1,6,2,1,25.77,7.488,9.438,8.794136797,4,0,16,0,8,1,"HL"
"470","HL1090",14,27,17,2,5,16,49,6,7,26,0.204,0.071285714,0.274875,0.220703704,7,1,9,9,11.092,0.998,2.199,7.072136797,4.25,0,17,0,8,1,"HL"
"471","HL1090",14,28,19,3,4,7,64,5,3,11,0.191015385,0.083333333,0.1755,0.18325,3,10,3,8,14.055,1.373,1.592,2.960136797,3.75,0,15,0,8,1,"HL"
"472","HL1090",15,29,19,10,15,15,81,32,33,22,0.246402439,0.130878788,0.190352941,0.272614643,2,7,10,10,21.125,4.99,8.221,6.847136797,4,0,16,0,8,1,"HL"
"473","HL1090",15,30,15,4,3,4,37,6,3,4,0.247131579,0.198428571,0.17925,0.356427359,9,9,9,8,9.391,1.389,1.17,2.328136797,3.5,0.5,28,0,8,1,"HL"
"474","HL1090",16,31,20,4,2,5,95,3,1,6,0.256427083,0.12475,0.4365,0.3711624,1,5,1,6,24.68,1.092,1.139,3.159136797,4.25,0,17,0,8,1,"HL"
"475","HL1090",16,32,19,2,15,7,52,2,26,11,0.210150943,0.176666667,0.194703704,0.152166667,10,7,2,7,12.558,1.17,5.928,2.320136797,4.75,0,19,0,8,1,"HL"
"476","HL1090",17,33,20,5,7,7,112,4,8,11,0.207504425,0.2124,0.117777778,0.139083333,3,1,8,8,25.007,1.607,1.607,2.184,3,0,12,0,8,1,"HL"
"477","HL1090",17,34,20,4,5,18,104,9,6,42,0.234895238,0.2122,0.194,0.211511628,5,4,7,10,26.256,2.917,2.465,9.173,4,0,16,0,8,1,"HL"
"478","HL1248",1,1,20,2,6,15,181,1,5,38,0.328126374,0.4825,0.205666667,0.453974359,8,8,8,2,111.511,1.903,1.873,18.407,2.5,0.5,10,0,7,0,"HL"
"479","HL1248",1,2,19,2,4,1,68,1,8,0,0.19215942,0.164,0.097111111,0.327,4,4,4,4,28.533,1.092,0.874,0.327,2,1,24,0,7,0,"HL"
"480","HL1248",2,3,19,4,16,3,50,3,27,3,0.309529412,0.1835,0.291392857,0.12475,2,2,10,6,18.75,1.233,10.655,2.075,4.25,0,17,0,7,0,"HL"
"481","HL1248",2,4,19,5,5,10,45,8,5,26,0.362521739,0.138777778,0.1405,0.315481481,7,3,9,7,19.547,2.574,2.2,9.22,5.25,0,21,0,7,0,"HL"
"482","HL1248",3,5,10,5,2,14,23,4,1,22,0.245708333,0.0934,0.328,0.194043478,2,8,2,8,8.251,1.731,1.498,5.164,3,0,12,0,7,0,"HL"
"483","HL1248",3,6,19,7,8,4,83,14,7,3,0.330404762,0.2392,0.296375,0.2185,10,10,10,5,28.876,5.428,3.104,1.67,3.5,0.5,14,0,7,0,"HL"
"484","HL1248",4,7,20,2,1,3,90,1,0,3,0.240175824,0.3045,0.343,0.191,9,9,9,7,23.946,1.341,0.905,1.419,4.5,0.5,18,0,7,0,"HL"
"485","HL1248",4,8,20,4,6,4,118,3,11,5,0.32210084,0.23825,0.22875,0.221,3,2,1,3,40.311,1.592,3.463,2.199,4.25,0,17,0,7,0,"HL"
"486","HL1248",5,10,14,5,2,1,28,5,1,0,0.200655172,0.187166667,0.2025,0.328,6,10,4,4,6.287,1.794,0.405,0.328,3.25,0,13,0,7,0,"HL"
"487","HL1248",6,11,19,5,8,5,69,6,11,4,0.385557143,0.231714286,0.405666667,0.259,10,6,3,3,27.877,3.588,6.272,2.356,4.75,0,19,0,7,0,"HL"
"488","HL1248",6,12,20,2,8,12,92,1,13,16,0.266870968,0.1715,0.201714286,0.255117647,2,2,2,5,26.425,1.498,3.385,4.774,4.25,0.5,17,0,7,0,"HL"
"489","HL1248",7,13,19,3,4,2,83,5,3,1,0.247702381,0.161333333,0.34725,0.2875,8,8,8,8,40.56,1.607,1.888,1.436,2,1,24,0,7,1,"HL"
"490","HL1248",7,14,16,2,7,7,36,1,7,12,0.277837838,0.2965,0.30825,0.231538462,10,2,2,2,11.622,1.232,4.135,4.399,3.75,0.5,30,0,7,1,"HL"
"491","HL1248",8,15,20,5,3,1,81,6,2,0,0.248097561,0.080285714,0.234,0.265,1,6,4,4,22.215,1.061,0.702,0.265,3.25,0,13,0,7,1,"HL"
"492","HL1248",8,16,14,3,5,7,21,3,8,11,0.407772727,0.125,0.355222222,0.176916667,2,2,2,2,10.047,1.311,3.821,2.996,4,1,48,0,7,1,"HL"
"493","HL1248",9,17,19,4,10,2,32,4,10,3,0.332848485,0.3742,0.278,0.1985,10,2,10,4,13.729,2.698,4.525,2.557,3,0,12,0,7,1,"HL"
"494","HL1248",9,18,17,2,16,6,42,1,22,9,0.24272093,0.507,0.322869565,0.2432,1,1,3,3,11.652,1.997,8.3,3.151,4,0,16,0,7,1,"HL"
"495","HL1248",10,19,19,3,2,16,52,2,1,20,0.251981132,0.197333333,0.156,0.251095238,5,7,5,1,16.459,0.592,1.045,5.695,4.75,0,19,0,7,1,"HL"
"496","HL1248",10,20,18,15,16,3,26,17,17,3,0.402703704,0.242666667,0.419444444,0.234,9,3,10,6,11.512,6.21,7.924,1.732,4.5,0,18,0,7,1,"HL"
"497","HL1248",11,21,19,9,11,11,47,13,15,13,0.310375,0.255214286,0.3850625,0.3165,2,2,1,8,17.176,5.132,7.191,5.461,3.25,0,13,0,7,1,"HL"
"498","HL1248",11,22,18,2,2,1,46,1,1,0,0.277765957,0.218,0.2025,0.468,10,4,10,10,13.85,0.577,1.029,1.03,2.75,0.5,22,0,7,1,"HL"
"499","HL1248",12,23,20,2,12,17,74,1,18,25,0.352746667,0.1945,0.179842105,0.238807692,5,5,5,5,30.466,1.139,4.088,6.896,5,1,60,0,7,1,"HL"
"500","HL1248",12,24,17,5,2,6,37,4,1,7,0.287763158,0.1282,0.4135,0.179375,10,8,2,8,11.56,1.233,1.404,2.199,2.75,0,11,0,7,1,"HL"
"501","HL1248",13,25,20,2,3,9,61,1,2,10,0.341177419,0.148,0.203,0.296454545,8,8,8,8,22.48,0.998,1.17,3.791,2,1,24,0,7,1,"HL"
"502","HL1248",13,26,18,4,13,4,75,4,16,7,0.221684211,0.15,0.401941176,0.261,10,10,3,3,17.94,1.779,7.582,3.603,4,0,16,0,7,1,"HL"
"503","HL1248",14,27,20,3,1,5,73,2,0,6,0.222675676,0.109333333,0.577,0.185142857,7,9,7,7,19.361,1.405,1.262,1.966,5.5,0.5,44,0,7,1,"HL"
"504","HL1248",14,28,14,1,3,12,35,0,2,20,0.268666667,0.172,0.145666667,0.205761905,10,10,10,10,10.249,1.031,1.138,4.991,3,1,36,0,7,1,"HL"
"505","HL1248",15,29,19,2,19,2,49,1,29,2,0.31262,0.2965,0.301566667,0.155666667,4,7,7,10,18.829,1.327,10.062,1.232,4.25,0,17,0,7,1,"HL"
"506","HL1248",15,30,19,2,7,10,68,1,16,14,0.332811594,0.1485,0.138529412,0.387933333,8,8,1,6,23.666,1.201,3.276,6.692,3.25,0,13,0,7,1,"HL"
"507","HL1248",16,31,16,6,12,6,52,5,16,6,0.227660377,0.221,0.235823529,0.309857143,5,5,1,2,15.943,2.231,4.009,2.73,4.25,0,17,0,7,1,"HL"
"508","HL1248",16,32,19,5,10,11,46,8,14,24,0.337468085,0.189,0.248466667,0.22404,7,7,3,9,16.52,2.668,5.96,6.973,5.25,0,21,0,7,1,"HL"
"509","HL1471",1,1,20,13,12,8,48,23,18,12,0.292795918,0.354291667,0.251263158,0.336886153,6,6,4,3,46.863,11.638,6.38,6.281519989,4.75,0,19,0,8,0,"HL"
"510","HL1471",1,2,19,6,15,19,53,6,26,36,0.288592593,0.352142857,0.235074074,0.359243243,9,7,1,1,17.986,5.023,15.086,15.00151999,4,0,16,0,8,0,"HL"
"511","HL1471",2,3,12,11,6,7,18,12,6,8,0.322736842,0.424692308,0.543857143,0.283613332,8,8,5,8,8.456,6.66,4.836,3.753519989,2.75,0.5,11,0,8,0,"HL"
"512","HL1471",2,4,18,2,9,7,44,2,12,8,0.284111111,0.160333333,0.402,0.306777778,1,1,7,2,14.695,1.466,6.365,3.486519989,4,0,16,0,8,0,"HL"
"513","HL1471",3,5,16,2,12,5,23,1,17,4,0.208625,0.3665,0.349333333,0.234,5,2,8,10,5.007,1.497,6.896,2.414519989,3.5,0,14,0,8,0,"HL"
"514","HL1471",3,6,18,7,11,13,49,15,19,16,0.37472,0.195,0.3198,0.341470588,6,3,3,3,21.762,7.317,7.628,6.836519989,5.25,0.5,21,0,8,0,"HL"
"515","HL1471",4,7,20,11,15,9,55,20,25,11,0.291482143,0.222904762,0.305307692,0.18075,10,4,4,10,17.456,6.381,9.469,5.051519989,2.5,0,10,0,8,0,"HL"
"516","HL1471",4,8,12,15,17,9,20,20,32,13,0.262190476,0.419,0.228818182,0.362071429,8,5,9,1,8.829,9.486,8.362,5.852519989,3.5,0,14,0,8,0,"HL"
"517","HL1471",5,9,13,16,4,9,21,17,6,12,0.294863636,0.345722222,0.425571429,0.245846154,7,3,3,3,8.222,10.264,4.884,4.555519989,5.25,0.5,21,0,8,0,"HL"
"518","HL1471",5,10,18,17,7,11,38,42,8,23,0.282230769,0.295325581,0.287777778,0.265166667,1,9,1,5,12.932,13.853,3.058,7.418519989,3.75,0,15,0,8,0,"HL"
"519","HL1471",6,11,6,7,19,15,21,7,78,66,0.153863636,0.1655,0.119265823,0.10294806,5,1,5,4,6.023,1.606,11.185,8.921519989,3.75,0,15,0,8,0,"HL"
"520","HL1471",6,12,20,9,4,6,132,17,7,7,0.116240602,0.156055556,0.180625,0.263439999,10,8,10,8,20.872,3.963,3.744,2.935519989,2.5,0,10,0,8,0,"HL"
"521","HL1471",7,13,20,10,13,7,69,19,17,7,0.270342857,0.29325,0.223611111,0.347939999,2,4,6,6,21.747,6.474,4.758,4.372519989,4.5,0,18,0,8,0,"HL"
"522","HL1471",7,14,19,5,8,14,38,8,9,16,0.256333333,0.322444444,0.2324,0.467058824,5,5,8,5,11.232,3.261,3.494,8.803519989,4.25,0.5,17,0,8,0,"HL"
"523","HL1471",8,15,18,5,11,12,33,4,14,13,0.327617647,0.2652,0.397266667,0.285285714,5,1,7,5,11.17,1.326,6.037,5.769519989,4.75,0,19,0,8,1,"HL"
"524","HL1471",8,16,17,5,13,8,45,4,19,8,0.277717391,0.281,0.30965,0.293835554,2,4,2,4,13.29,2.201,7.253,3.689519989,3,0,12,0,8,1,"HL"
"525","HL1471",9,17,18,14,5,8,67,36,14,15,0.151367647,0.166108108,0.064466667,0.1930625,8,3,1,7,11.653,7.769,2.059,4.281519989,4,0,16,0,8,1,"HL"
"526","HL1471",9,18,14,3,19,12,72,4,104,44,0.101712329,0.1428,0.113685714,0.128122666,10,10,6,5,8.455,1.482,12.933,6.528519989,4.25,0,17,0,8,1,"HL"
"527","HL1471",10,19,11,6,7,2,34,5,18,1,0.268342857,0.065166667,0.123157895,0.238759994,4,9,4,3,9.595,0.998,2.34,0.664519989,3.25,0,13,0,8,1,"HL"
"528","HL1471",10,20,19,18,19,7,40,49,51,14,0.162536585,0.13476,0.204923077,0.1548,10,8,10,8,7.023,6.861,11.451,3.139519989,2.5,0,10,0,8,1,"HL"
"529","HL1471",11,21,20,4,8,8,152,4,13,15,0.124601307,0.212,0.236214286,0.142469999,10,5,6,10,22.964,1.887,3.994,3.230519989,4.25,0,17,0,8,1,"HL"
"530","HL1471",11,22,18,8,10,5,62,10,21,4,0.184984127,0.275090909,0.204954545,0.3494,8,7,9,9,12.153,3.728,5.57,2.661519989,4,0,16,0,8,1,"HL"
"531","HL1471",12,23,13,6,8,16,28,5,30,33,0.318931034,0.317166667,0.144935484,0.220309411,2,4,5,2,13.087,1.903,4.493,8.194519989,3.75,0,15,0,8,1,"HL"
"532","HL1471",12,24,19,10,16,7,78,16,36,15,0.121063291,0.182647059,0.129432432,0.172032499,9,6,8,8,11.154,4.072,5.896,4.283519989,3.5,0,14,0,8,1,"HL"
"533","HL1471",13,25,20,8,12,10,108,33,41,36,0.168944954,0.057764706,0.07652381,0.106068108,3,9,4,9,20.914,2.433,3.697,4.719519989,3.75,0,15,0,8,1,"HL"
"534","HL1471",13,26,20,11,11,11,80,27,26,35,0.138481481,0.16325,0.119592593,0.113153333,8,6,10,5,11.794,4.867,4.118,5.119519989,4,0,16,0,8,1,"HL"
"535","HL1471",14,27,20,8,9,6,53,7,14,6,0.188037037,0.269,0.1738,0.164857143,2,6,8,2,12.636,3.088,3.964,1.845519989,4,0,16,0,8,1,"HL"
"536","HL1471",14,28,20,5,6,5,102,11,8,7,0.170864078,0.172833333,0.150777778,0.083875,9,4,4,4,19.282,2.074,2.262,0.727519989,2.5,0.5,20,0,8,1,"HL"
"537","HL1471",15,29,17,8,16,4,77,17,78,3,0.109435897,0.131777778,0.125962025,0.24175,5,5,10,5,10.343,2.558,10.421,1.837519989,4.5,0.5,36,0,8,1,"HL"
"538","HL1471",15,30,16,6,11,5,28,8,19,7,0.269,0.247888889,0.14665,0.095689999,6,8,8,3,9.469,2.964,3.635,1.140519989,3.75,0,15,0,8,1,"HL"
"539","HL1471",16,31,20,5,16,10,57,5,23,12,0.323844828,0.319666667,0.431625,0.290384615,1,5,5,7,19.188,2.261,11.124,5.226519989,4.75,0,19,0,8,1,"HL"
"540","HL1471",16,32,20,5,9,17,50,6,14,24,0.263176471,0.367714286,0.286,0.4151408,10,6,6,6,16.395,4.868,5.086,11.75051999,5.25,0.5,42,0,8,1,"HL"
"541","HL1471",17,33,20,4,7,19,112,6,15,61,0.137858407,0.158285714,0.1140625,0.135363226,10,10,5,5,16.879,1.108,1.825,10.01551999,4,0,16,0,8,1,"HL"
"542","HL1471",17,34,20,14,12,3,73,24,25,3,0.160432432,0.19844,0.204192308,0.367629997,2,7,3,1,12.059,5.725,6.321,2.373519989,4.5,0,18,0,8,1,"HL"
"543","HL1471",18,35,19,12,5,19,39,30,11,25,0.2668,0.186193548,0.10275,0.304769231,7,1,1,7,12.325,6.567,2.028,10.23651999,4.5,0,18,0,8,1,"HL"
"544","HL1471",18,36,19,4,3,15,44,3,4,22,0.3588,0.148,0.3526,0.440544347,10,9,6,8,17.456,1.654,2.698,10.78851999,3.75,0,15,0,8,1,"HL"
"545","HL1548",1,1,19,20,2,11,41,183,1,10,0.229452381,0.239505435,0.273,0.286454545,7,2,3,2,38.498,69.374,0.546,3.151,4.75,0,19,0,7,0,"HL"
"546","HL1548",1,2,20,3,4,16,104,2,6,21,0.204990476,0.415,0.167142857,0.253818182,9,5,6,5,24.447,2.9,2.355,6.505,5,0,20,0,7,0,"HL"
"547","HL1548",2,3,20,4,3,3,113,3,2,3,0.239210526,0.152,0.145666667,0.074,4,4,4,10,28.502,0.905,0.936,0.967,2.25,0.5,9,0,7,0,"HL"
"548","HL1548",2,4,20,3,3,10,135,2,2,23,0.300176471,0.177,0.109,0.183291667,1,8,1,1,41.761,0.593,1.201,4.399,2.75,0.5,11,0,7,0,"HL"
"549","HL1548",3,5,20,5,8,9,311,5,12,11,0.240448718,0.198166667,0.199153846,0.152166667,3,2,6,2,83.382,1.997,3.728,3.229,4.75,0,19,0,7,0,"HL"
"550","HL1548",3,6,20,5,4,20,115,4,4,126,0.18962931,0.1998,0.3746,0.264354331,9,9,10,5,23.556,2.355,2.762,37.784,4,0,16,0,7,0,"HL"
"551","HL1548",4,7,20,3,2,8,199,3,1,11,0.239715,0.24075,0.499,0.181833333,9,9,3,9,50.065,1.759,1.466,2.575,4.25,0.5,17,0,7,0,"HL"
"552","HL1548",4,8,20,5,16,3,122,5,58,2,0.323178862,0.187,0.390847458,0.291333333,5,2,7,5,40.279,2.121,30.717,0.874,5,0,20,0,7,0,"HL"
"553","HL1548",5,9,20,7,10,7,76,7,13,14,0.244298701,0.195,0.245142857,0.226733333,5,9,6,5,19.126,1.56,3.557,5.133,5,0,20,0,7,0,"HL"
"554","HL1548",5,10,20,3,5,4,103,3,9,6,0.262057692,0.316,0.2963,0.272,10,10,2,2,27.285,2.325,2.963,1.904,3.5,0,14,0,7,0,"HL"
"555","HL1548",6,11,20,4,6,1,227,3,7,0,0.251578947,0.312,0.191,0.063,1,1,4,4,68.953,2.106,1.528,0.063,2.5,0,10,0,7,0,"HL"
"556","HL1548",6,12,20,4,2,1,128,7,1,0,0.291100775,0.16175,0.335,0.125,8,8,8,8,38.814,1.995,1.498,0.671,2,1,24,0,7,0,"HL"
"557","HL1548",7,13,20,8,17,2,108,9,19,1,0.272926606,0.1421,0.31815,0.133,9,10,3,10,32.043,2.294,6.535,1.061,3.75,0,15,0,7,1,"HL"
"558","HL1548",7,14,19,4,16,17,69,9,25,54,0.249828571,0.2871,0.288,0.323890909,1,5,5,7,17.69,3.869,8.689,18.548,4.75,0,19,0,7,1,"HL"
"559","HL1548",8,15,20,5,2,13,78,4,1,26,0.237544304,0.2224,0.263,0.236851852,8,8,2,8,24.025,1.97,0.526,7.128,2.5,0.5,20,0,7,1,"HL"
"560","HL1548",8,16,20,17,12,12,82,37,17,25,0.251096386,0.230289474,0.365777778,0.256076923,4,5,5,9,21.044,9.734,7.114,7.504,4,0,16,0,7,1,"HL"
"561","HL1548",9,17,20,4,6,18,78,3,8,31,0.271341772,0.2195,0.180333333,0.26953125,7,7,2,2,23.477,1.638,2.122,10.624,5,0,20,0,7,1,"HL"
"562","HL1548",9,18,20,7,6,3,88,9,14,4,0.285168539,0.1637,0.2954,0.0814,5,8,5,5,25.91,2.432,4.93,0.968,4.25,0.5,34,0,7,1,"HL"
"563","HL1548",10,19,20,5,5,3,153,5,4,2,0.246467532,0.153666667,0.1622,0.379666667,8,8,3,3,38.813,1.654,1.232,1.139,3.5,0,14,0,7,1,"HL"
"564","HL1548",10,20,20,2,6,9,176,3,6,9,0.283367232,0.24175,0.276571429,0.2402,10,10,9,4,51.758,1.56,3.012,3.229,3,0,12,0,7,1,"HL"
"565","HL1548",11,21,19,3,16,10,69,3,27,25,0.256057143,0.199,0.3895,0.268769231,9,5,5,9,19.78,1.311,14.087,7.55,4.5,0,18,0,7,1,"HL"
"566","HL1548",11,22,20,3,12,12,76,4,18,32,0.261350649,0.2838,0.287368421,0.337030303,3,2,1,2,20.421,2.62,6.396,12.527,4,0,16,0,7,1,"HL"
"567","HL1548",12,23,20,3,1,20,73,2,0,58,0.264567568,0.207666667,0.671,0.274457627,1,9,9,7,19.89,1.56,1.326,16.926,4.25,0,17,0,7,1,"HL"
"568","HL1548",13,25,20,2,6,2,49,2,9,1,0.26302,0.395333333,0.3541,0.0465,1,1,5,1,14.493,1.326,3.666,0.702,3.5,0.5,28,0,7,1,"HL"
"569","HL1548",13,26,20,3,1,2,94,2,0,1,0.204284211,0.187333333,0.5,0.0305,10,10,10,10,21.388,1.232,0.671,0.655,3,1,36,0,7,1,"HL"
"570","HL1548",14,27,20,9,13,12,151,18,34,22,0.263578947,0.216736842,0.207685714,0.179043478,2,2,4,1,42.573,6.552,7.94,5.117,3.25,0,13,0,7,1,"HL"
"571","HL1548",14,28,20,6,18,1,121,6,38,0,0.290131148,0.214,0.281948718,0.093,9,7,7,9,36.909,2.293,11.061,0.936,5,0,20,0,7,1,"HL"
"572","HL1548",15,29,20,3,1,1,205,3,0,0,0.235446602,0.13275,0.437,0.047,10,10,10,10,50.765,1.028,0.671,0.109,3,1,36,0,7,1,"HL"
"573","HL1548",15,30,20,7,5,8,174,9,5,15,0.299514286,0.2403,0.229,0.31,2,2,8,2,55.225,2.933,1.701,4.96,3.5,0.5,28,0,7,1,"HL"
"574","HL1735",1,1,20,2,3,5,194,2,6,6,0.135215385,0.265,0.080285714,0.120285714,4,4,4,2,43.166,1.294,0.562,0.842,2.5,0.5,10,0,7,0,"HL"
"575","HL1735",1,2,20,2,5,2,634,4,5,1,0.134858268,0.1186,0.137833333,0.304,1,1,1,6,94.896,0.593,0.827,0.608,3.75,0.5,15,0,7,0,"HL"
"576","HL1735",2,3,18,5,3,7,96,6,3,12,0.124350515,0.167142857,0.11325,0.118692308,6,4,4,6,19.157,1.17,0.453,1.575,4,0,16,0,7,0,"HL"
"577","HL1735",2,4,19,10,4,1,56,15,4,0,0.167421053,0.1491875,0.2278,0.702,10,10,10,10,10.764,2.387,1.139,0.702,3,1,36,0,7,0,"HL"
"578","HL1735",3,5,20,2,5,5,129,5,4,6,0.159861538,0.122166667,0.1278,0.189571429,1,1,3,1,25.506,0.733,0.639,1.327,3.5,0.5,14,0,7,0,"HL"
"579","HL1735",3,6,20,6,10,8,179,6,14,12,0.126222222,0.113714286,0.086266667,0.100846154,4,4,9,5,25.116,0.796,1.294,1.342,3.25,0,13,0,7,0,"HL"
"580","HL1735",4,7,20,3,2,3,509,2,1,2,0.129423529,0.214,0.2955,0.192333333,8,8,8,8,69.045,0.642,0.591,0.639,2,1,24,0,7,0,"HL"
"581","HL1735",4,8,20,2,3,4,323,3,3,4,0.150274691,0.2425,0.191,0.1592,10,10,2,10,52.572,1,0.764,0.796,3.25,0.5,13,0,7,0,"HL"
