Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
92,8,15,1,15,0.17,2,3,24,82,117,79,0.39000000000000007,0.26000000000000006,0.08,0.13999999999999999,4,1,1,1,5,1,1,1,6,0,14,7,L,0.078,0.26000000000000006,0.08,0.13999999999999999
92,8,16,1,3,0.22000000000000006,3,4,97,4,3,31,0.8900000000000005,0.03,0.060000000000000005,0.03,4,1,1,1,5,1,1,1,5,0,19,7,L,0.17800000000000007,0.03,0.060000000000000005,0.03
92,9,17,1,7,0.13999999999999999,1,2,88,11,36,86,0.5800000000000002,0.02,0.11999999999999998,0.47000000000000025,2,1,1,2,3,1,1,2,6,0,17,7,L,0.1933333333333334,0.02,0.11999999999999998,0.2350000000000001
92,9,18,1,15,0.18000000000000002,2,3,23,22,117,19,0.4700000000000001,0.060000000000000005,6.959999999999896,0.5600000000000003,3,1,6,2,4,1,7,2,6,0.5,38,7,L,0.11750000000000002,0.060000000000000005,0.994285714285713,0.28000000000000014
92,10,19,1,15,0.22000000000000006,3,4,20,64,62,85,0.5500000000000002,0.16,1.1100000000000008,0.8000000000000005,5,1,2,2,6,1,2,2,6,0,17,7,L,0.09166666666666667,0.16,0.5550000000000004,0.40000000000000024
92,10,20,1,2,0.19000000000000003,2,3,117,110,75,112,0.6200000000000002,0.17,0.07,0.060000000000000005,5,1,2,1,6,1,2,1,4,0.5,15,7,L,0.10333333333333336,0.17,0.035,0.060000000000000005
92,11,21,1,13,0.20000000000000004,2,4,67,109,76,28,0.5800000000000002,0.07,0.16,0.09,3,1,1,1,5,1,1,1,2,0,14,7,L,0.11600000000000003,0.07,0.16,0.09
92,11,22,1,2,0.21000000000000005,2,3,38,54,47,45,0.7100000000000003,0.02,1.2200000000000009,0.01,3,1,2,1,4,1,3,1,4,0.5,34,7,L,0.17750000000000005,0.02,0.4066666666666669,0.01
92,12,23,1,8,0.16,2,3,108,7,64,27,0.39000000000000007,0.5200000000000002,0.12999999999999998,0.03,4,1,1,2,5,2,1,2,2,0,17,7,L,0.078,0.2600000000000001,0.12999999999999998,0.015
92,12,24,1,13,0.20000000000000004,2,3,80,120,115,42,0.6800000000000003,0.01,0.08,0.16,3,1,1,1,4,1,1,1,2,0,12,7,L,0.17000000000000007,0.01,0.08,0.16
92,13,25,1,2,0.18000000000000002,2,3,55,29,57,90,0.6900000000000003,0.16,0.04,0.060000000000000005,4,1,1,2,5,1,1,2,4,0,16,7,L,0.13800000000000004,0.16,0.04,0.03
92,13,26,1,11,0.2800000000000001,3,5,23,65,13,16,0.7400000000000003,0.03,0.08,0.07,4,1,1,1,6,1,1,1,4,0.5,40,7,L,0.12333333333333338,0.03,0.08,0.07
92,14,27,1,2,0.18000000000000002,2,3,55,58,86,60,0.44000000000000006,0.08,0.16,0.060000000000000005,4,1,1,1,5,1,1,1,4,0.5,27,7,L,0.088,0.08,0.16,0.060000000000000005
92,14,28,1,12,0.19000000000000003,2,3,74,44,70,107,0.6800000000000003,0.01,0.11999999999999998,1.0800000000000007,3,1,2,2,4,1,2,2,5,0,14,7,L,0.17000000000000007,0.01,0.06,0.5400000000000004
92,15,29,1,7,0.13999999999999999,1,2,44,5,43,114,0.6000000000000002,0.02,0.21000000000000005,0.09,2,1,1,1,3,1,1,1,6,0,18,7,L,0.2000000000000001,0.02,0.21000000000000005,0.09
92,15,30,1,3,0.18000000000000002,2,3,35,36,94,15,0.45000000000000007,0.08,0.13999999999999999,0.09,3,1,1,1,4,1,1,1,5,0,19,7,L,0.11250000000000002,0.08,0.13999999999999999,0.09
92,16,31,1,14,0.22000000000000006,2,3,95,6,92,97,0.6500000000000002,0.11999999999999998,0.09,0.12999999999999998,4,1,1,1,5,1,1,1,3,0,14,7,L,0.13000000000000003,0.11999999999999998,0.09,0.12999999999999998
