SPRING-x	SPRING-y	Annotation
1029.935	-61.385	Undifferentiated
185.785	329.222	Undifferentiated
668.235	-1074.662	Neutrophil
-1746.174	-887.252	Mast
-1663.885	635.825	Meg
1206.828	-341.515	Undifferentiated
2995.493	322.234	Monocyte
-1104.663	-1715.06	Baso
2495.114	-189.882	Monocyte
1666.749	-2163.573	Neutrophil
757.147	-1139.49	Neutrophil
2323.161	-2060.707	Neutrophil
153.105	335.778	Undifferentiated
562.407	-541.306	Undifferentiated
1335.407	-623.667	Undifferentiated
584.66	-1113.52	Neutrophil
-870.963	-506.063	Undifferentiated
806.183	-1679.959	Neutrophil
2254.467	-416.216	Monocyte
610.491	-368.349	Undifferentiated
-1465.245	-811.204	Mast
-939.524	-594.896	Undifferentiated
1712.174	-2165.263	Neutrophil
1055.767	-2018.691	Neutrophil
2608.786	-1954.126	Neutrophil
2658.967	-1001.316	Neutrophil
550.22	-765.539	Undifferentiated
1475.609	-327.626	Monocyte
1339.656	-149.36	Undifferentiated
-1893.449	-1018.686	Mast
1754.761	-409.112	Monocyte
-1162.16	276.952	Undifferentiated
-1092.86	-1645.589	Baso
3020.251	319.611	Monocyte
2547.445	-187.244	Monocyte
833.866	-1640.629	Neutrophil
2793.832	-1693.787	Neutrophil
2806.72	-1541.248	Neutrophil
1923.724	-379.268	Monocyte
595.99	-775.973	Undifferentiated
211.737	319.838	Undifferentiated
717.856	-1513.653	Neutrophil
-1561.434	-823.33	Mast
2883.375	49.704	Monocyte
-1150.732	490.498	Undifferentiated
2971.377	471.729	Monocyte
1866.388	-2127.796	Neutrophil
2526.247	-768.703	Undifferentiated
2557.649	-93.839	Monocyte
681.879	98.754	Undifferentiated
-1035.274	-1169.277	Baso
-1049.663	-1191.157	Baso
1697.116	-196.951	Monocyte
1531.395	-401.412	Monocyte
969.507	-604.233	Undifferentiated
1927.676	-417.334	Monocyte
832.663	-622.331	Undifferentiated
2993.566	348.952	Monocyte
-1347.381	250.499	Erythroid
1028.913	-1923.663	Neutrophil
2640.53	-421.378	Undifferentiated
-1054.397	-1244.735	Baso
2389.424	-1994.429	Neutrophil
2117.795	-2011.81	Neutrophil
2307.624	-2080.101	Neutrophil
599.284	-1240.585	Neutrophil
230.256	433.726	Undifferentiated
1760.27	-215.186	Monocyte
1579.281	-307.764	Monocyte
-1881.76	-996.498	Mast
-1863.455	-951.081	Mast
1755.284	-743.84	Undifferentiated
-1045.201	83.363	Undifferentiated
-1079.412	-1673.064	Baso
-889.691	-2111.814	Baso
-571.519	-1465.691	Eos
-1057.2	-1277.304	Baso
3021.585	479.49	Monocyte
-992.477	-2001.552	Baso
1153.404	-538.408	Undifferentiated
513.285	-958.461	Neutrophil
-1602.09	-799.423	Mast
1091.692	-56.622	Undifferentiated
997.811	-1953.78	Neutrophil
-1733.213	-863.62	Mast
1834.646	-588.485	Undifferentiated
435.85	-149.261	Undifferentiated
1916.931	-2108.062	Neutrophil
2680.879	-1853.618	Neutrophil
2508.616	-2011.031	Neutrophil
1763.894	-568.089	Undifferentiated
2535.008	-643.153	Undifferentiated
903.768	-207.433	Undifferentiated
578.897	-540.024	Undifferentiated
636.604	-362.698	Undifferentiated
2090.466	-272.089	Monocyte
2181.896	-473.497	Monocyte
644.21	-730.307	Undifferentiated
1398.405	-2174.455	Neutrophil
2715.074	-1892.25	Neutrophil
2834.63	357.422	Monocyte
-1632.166	-823.258	Mast
-1873.994	-968.389	Mast
2531.168	-1898.094	Neutrophil
2701.236	-1901.436	Neutrophil
287.92	211.028	Undifferentiated
-796.453	-1104.042	Undifferentiated
761.831	-1434.539	Neutrophil
-1783.749	-901.648	Mast
1092.438	-2026.274	Neutrophil
1712.056	-2191.277	Neutrophil
-1057.326	-1664.973	Baso
485.633	-292.005	Undifferentiated
1861.347	-2147.399	Neutrophil
-1709.865	-870.29	Mast
1224.733	-2104.944	Neutrophil
1871.623	-235.294	Monocyte
-931.278	215.439	Undifferentiated
-993.793	-1920.061	Baso
840.576	-1536.149	Neutrophil
2644.464	27.107	Monocyte
590.401	-794.491	Undifferentiated
-1192.495	260.405	Undifferentiated
815.81	-452.435	Undifferentiated
773.026	-1693.456	Neutrophil
-1209.319	480.43	Undifferentiated
2842.236	72.625	Monocyte
-1692.592	-854.911	Mast
-1377.95	-705.662	Mast
2565.54	-669.527	Undifferentiated
2261.832	-2088.472	Neutrophil
2446.525	-1889.952	Neutrophil
562.908	-339.958	Undifferentiated
747.01	-453.347	Undifferentiated
579.493	-1005.164	Neutrophil
618.755	-819.667	Undifferentiated
511.129	-1195.086	Neutrophil
517.652	171.04	Undifferentiated
47.343	456.357	Undifferentiated
610.184	-684.558	Undifferentiated
2799.671	4.03	Monocyte
2245.83	-472.906	Monocyte
-946.167	-1940.012	Baso
2536.992	-461.489	Monocyte
3002.006	395.14	Monocyte
-879.404	-804.246	Baso
2694.135	-6.951	Monocyte
649.219	-1025.526	Neutrophil
949.812	-389.876	Undifferentiated
785.955	-1549.264	Neutrophil
1398.912	915.853	Undifferentiated
2195.062	-434.803	Monocyte
2917.956	215.123	Monocyte
2841.958	308.686	Monocyte
1735.217	-2066.264	Neutrophil
1691.29	-2205.714	Neutrophil
1789.81	51.302	Monocyte
2791.32	-1398.59	Neutrophil
580.001	-586.602	Undifferentiated
2198.163	-393.071	Monocyte
-507.716	-195.188	Undifferentiated
742.754	-452.516	Undifferentiated
670.639	-1352.602	Neutrophil
-1176.384	379.317	Undifferentiated
231.495	299.609	Undifferentiated
1214.648	-2085.531	Neutrophil
2372.782	-478.137	Monocyte
-687.439	422.935	Undifferentiated
-1070.439	-1875.699	Baso
2145.472	-2109.991	Neutrophil
568.119	-541.041	Undifferentiated
716.47	-1502.872	Neutrophil
707.411	-1175.294	Neutrophil
894.618	426.092	Undifferentiated
-1676.745	-846.468	Mast
-884.14	-2008.018	Baso
2803.099	-7.816	Monocyte
1906.735	-2144.317	Neutrophil
2367.799	-2057.964	Neutrophil
-859.114	-1483.034	Undifferentiated
2683.18	-336.994	Monocyte
1903.455	-2165.652	Neutrophil
-1688.105	642.791	Meg
1140.545	-1926.457	Neutrophil
639.573	-1442.561	Neutrophil
507.711	-579.48	Undifferentiated
727.02	-1444.28	Neutrophil
3026.959	564.364	Monocyte
-970.731	-2085.347	Baso
3026.2	541.569	Monocyte
-1062.43	-1228.07	Baso
1928.027	-2156.07	Neutrophil
-993.53	-1968.611	Baso
-887.134	-1966.851	Baso
2730.227	-1538.528	Neutrophil
-961.862	-1932.532	Baso
604.336	-579.475	Undifferentiated
-1423.954	-757.265	Mast
-623.934	-205.693	Undifferentiated
-1138.342	375.561	Undifferentiated
586.121	-484.567	Undifferentiated
2724.088	-96.891	Monocyte
2301.506	-98.686	Monocyte
-1037.571	-2001.18	Baso
1546.831	-377.562	Monocyte
-1610.875	-844.92	Mast
-1822.995	-937.398	Mast
2491.455	-2001.455	Neutrophil
-1350.057	-850.882	Undifferentiated
-527.972	-73.703	Undifferentiated
-907.225	-752.413	Baso
591.336	-873.22	Neutrophil
1497.462	-446.789	Monocyte
641.151	-1021.527	Neutrophil
660.534	-1338.923	Neutrophil
-1806.99	-930.275	Mast
1277.457	-2097.002	Neutrophil
1439.86	-2159.0	Neutrophil
1533.516	296.619	Undifferentiated
1745.553	-2157.65	Neutrophil
2343.981	-324.944	Monocyte
2749.961	-1323.702	Neutrophil
-1069.091	-1744.75	Baso
644.439	-865.525	Neutrophil
1884.743	-326.098	Monocyte
646.293	-1277.381	Neutrophil
1259.273	-659.919	Undifferentiated
2952.145	201.881	Monocyte
479.311	-169.766	Undifferentiated
-994.825	-1837.221	Baso
805.065	-1695.477	Neutrophil
673.294	-702.479	Undifferentiated
2663.62	-390.825	Monocyte
532.381	-514.78	Undifferentiated
2717.021	-1807.121	Neutrophil
2362.56	-2016.397	Neutrophil
2700.72	-163.754	Monocyte
1688.754	-2210.565	Neutrophil
425.558	-33.151	Undifferentiated
647.811	-1145.319	Neutrophil
597.109	-577.518	Undifferentiated
905.366	-1779.415	Neutrophil
-1028.351	-1997.916	Baso
-885.197	-1999.151	Baso
-1070.756	-1759.604	Baso
2795.663	-19.237	Monocyte
-1510.552	190.075	Erythroid
1790.252	-2195.269	Neutrophil
-1681.564	-864.816	Mast
2656.473	-1740.894	Neutrophil
537.367	-625.295	Undifferentiated
732.991	-1543.561	Neutrophil
-1073.049	17.866	Undifferentiated
718.616	-487.698	Undifferentiated
2819.397	148.389	Monocyte
2931.359	297.769	Monocyte
-1763.328	678.493	Meg
179.095	414.632	Undifferentiated
1165.505	-1881.836	Neutrophil
1900.881	-1869.42	Undifferentiated
2910.951	337.998	Monocyte
-1052.315	-1333.371	Baso
2546.917	-274.117	Monocyte
2387.035	-2039.624	Neutrophil
395.197	-154.059	Undifferentiated
579.512	-690.095	Undifferentiated
620.55	-1187.336	Neutrophil
664.692	-1079.505	Neutrophil
1683.061	-471.448	Monocyte
2391.207	-140.511	Monocyte
2718.315	-52.886	Monocyte
-993.564	-1051.134	Baso
-1226.092	270.917	Erythroid
-901.313	-1782.864	Baso
2403.981	-2015.867	Neutrophil
-1627.829	-849.619	Mast
-1887.477	1092.482	Meg
2528.751	-35.195	Monocyte
599.815	-721.059	Undifferentiated
558.789	-879.853	Undifferentiated
498.145	-263.838	Undifferentiated
460.882	-176.291	Undifferentiated
2134.35	-305.121	Monocyte
-1456.913	202.5	Erythroid
-1085.055	-1238.458	Undifferentiated
2975.734	256.093	Monocyte
1063.981	901.447	Undifferentiated
-1304.314	217.07	Erythroid
3022.405	297.745	Monocyte
2694.287	-1777.278	Neutrophil
-881.174	-1972.756	Baso
2542.593	-541.293	Undifferentiated
779.735	-1729.016	Neutrophil
-1060.402	-42.9	Undifferentiated
-434.61	-141.096	Undifferentiated
590.28	-1164.737	Neutrophil
-1959.938	848.157	Meg
389.309	-45.266	Undifferentiated
2636.34	331.612	Monocyte
2902.334	208.475	Monocyte
2513.875	-104.929	Monocyte
-1153.123	291.494	Undifferentiated
-1090.703	-1837.111	Baso
2273.356	-1636.968	Undifferentiated
2674.634	-81.178	Monocyte
-1895.142	924.896	Meg
2534.911	-1907.506	Neutrophil
590.735	-660.937	Undifferentiated
1842.955	-346.357	Monocyte
1288.481	841.246	Undifferentiated
785.926	-463.644	Undifferentiated
583.583	403.855	Undifferentiated
1347.876	-2167.977	Neutrophil
-881.576	-1943.127	Baso
1685.034	-2075.571	Neutrophil
860.754	-1701.243	Neutrophil
1354.502	-2172.253	Neutrophil
2134.728	-2031.144	Neutrophil
2352.57	-2023.4	Neutrophil
847.702	-706.027	Undifferentiated
637.076	-1047.361	Neutrophil
621.558	-1183.217	Neutrophil
682.646	-420.245	Undifferentiated
1363.111	-2113.91	Neutrophil
-1101.34	-1647.566	Baso
1126.579	-1966.232	Neutrophil
2222.559	-596.427	Undifferentiated
-913.831	-1945.225	Baso
2533.923	-99.627	Monocyte
-1197.554	274.112	Undifferentiated
-837.424	245.819	Undifferentiated
2817.918	126.358	Monocyte
-1173.103	288.858	Undifferentiated
549.329	-712.628	Undifferentiated
761.268	123.251	Undifferentiated
562.225	-950.226	Neutrophil
774.366	762.821	Undifferentiated
1220.21	-2100.563	Neutrophil
2980.045	372.626	Monocyte
1922.169	-2152.006	Neutrophil
2365.245	-2028.859	Neutrophil
1642.172	-2191.402	Neutrophil
591.238	-450.207	Undifferentiated
2707.361	339.82	Monocyte
694.828	-751.803	Undifferentiated
1420.424	-404.466	Monocyte
-1132.688	-317.278	Undifferentiated
620.172	-842.447	Undifferentiated
1530.932	250.221	Undifferentiated
1136.241	-373.852	Undifferentiated
350.0	115.463	Undifferentiated
953.049	-1806.163	Neutrophil
-1046.718	-1973.609	Baso
-558.956	-1598.366	Eos
2430.668	-1856.902	Neutrophil
-498.898	-1699.928	Eos
1146.558	-1974.76	Neutrophil
2659.893	-81.079	Monocyte
577.652	-481.832	Undifferentiated
-1951.461	864.355	Meg
548.205	-993.813	Neutrophil
1055.801	-557.812	Undifferentiated
2492.844	-653.227	Undifferentiated
1296.055	-2133.073	Neutrophil
843.874	-1747.799	Neutrophil
1409.533	-2195.905	Neutrophil
2553.86	-686.109	Undifferentiated
2768.199	13.908	Monocyte
2537.816	-1200.465	Undifferentiated
2402.257	-1940.047	Neutrophil
2108.611	-1099.953	Undifferentiated
2385.447	-1977.724	Neutrophil
794.734	-717.42	Undifferentiated
931.141	-1831.239	Neutrophil
1386.367	-480.019	Undifferentiated
968.127	-371.808	Undifferentiated
-1014.371	-1845.491	Baso
2597.383	-175.057	Monocyte
1028.586	-1998.136	Neutrophil
1161.054	-2075.271	Neutrophil
2132.858	-2115.941	Neutrophil
2400.572	-2058.723	Neutrophil
1091.355	-2007.662	Neutrophil
2640.379	-1834.948	Neutrophil
2705.062	-1644.707	Neutrophil
-1081.307	-1911.247	Baso
609.284	-612.629	Undifferentiated
733.528	-314.196	Undifferentiated
492.604	-157.764	Undifferentiated
562.71	-517.761	Undifferentiated
2853.521	-23.071	Monocyte
886.542	59.122	Undifferentiated
2558.363	-81.002	Monocyte
40.813	608.544	Undifferentiated
680.259	-1055.298	Neutrophil
-1869.241	-983.253	Mast
-1767.104	675.021	Meg
-1099.179	-1806.693	Baso
2276.454	-2022.653	Neutrophil
967.229	125.327	Undifferentiated
559.507	-710.925	Undifferentiated
640.433	-428.916	Undifferentiated
-950.2	-542.583	Undifferentiated
617.829	-723.06	Undifferentiated
-943.249	324.991	Undifferentiated
2442.506	-1298.512	Undifferentiated
1206.212	-2099.441	Neutrophil
-942.084	-931.639	Baso
2799.783	-1667.817	Neutrophil
-1014.679	-1861.883	Baso
1143.096	-209.235	Undifferentiated
1497.315	-437.369	Monocyte
-832.399	339.787	Undifferentiated
1868.806	-1796.073	Undifferentiated
-1244.726	529.546	Undifferentiated
-1603.095	616.905	Meg
893.426	-1864.988	Neutrophil
934.682	-1852.163	Neutrophil
2601.068	6.875	Monocyte
2974.033	533.993	Monocyte
2512.9	-309.492	Monocyte
2668.811	-1037.495	Neutrophil
2891.359	154.464	Monocyte
598.062	-791.899	Undifferentiated
574.578	-1072.075	Neutrophil
1488.11	-1015.308	Undifferentiated
2966.216	323.479	Monocyte
1441.559	-2180.526	Neutrophil
2997.059	353.386	Monocyte
-1709.897	-872.517	Mast
-1846.815	-932.045	Mast
573.005	-1259.372	Neutrophil
650.872	-1297.841	Neutrophil
524.825	-1123.451	Neutrophil
2287.674	-2086.508	Neutrophil
2657.209	-1737.871	Neutrophil
933.836	-127.66	Undifferentiated
524.576	-704.913	Undifferentiated
1292.358	-304.85	Undifferentiated
473.695	-500.313	Undifferentiated
2430.356	-330.138	Monocyte
1877.856	-326.865	Monocyte
1940.846	-405.033	Monocyte
-1071.947	-23.832	Undifferentiated
2579.198	-295.1	Monocyte
1910.525	-307.804	Monocyte
2667.739	-1889.217	Neutrophil
2188.327	-2011.877	Neutrophil
2918.405	259.998	Monocyte
539.473	-793.487	Undifferentiated
2116.247	-480.308	Monocyte
876.425	-177.385	Undifferentiated
-1281.277	221.978	Erythroid
-783.274	-516.598	Undifferentiated
-891.209	-812.607	Baso
2497.465	-141.674	Monocyte
932.467	1561.107	Lymphoid
-1563.406	-763.718	Mast
2545.12	-552.983	Undifferentiated
711.585	-1394.863	Neutrophil
1134.848	-1694.214	Neutrophil
2690.182	-1102.061	Neutrophil
670.56	-1047.97	Neutrophil
629.057	-889.021	Neutrophil
396.086	-331.415	Undifferentiated
430.736	-306.084	Undifferentiated
1697.194	-2191.652	Neutrophil
689.622	-1399.337	Neutrophil
454.339	-153.526	Undifferentiated
1184.692	-1879.618	Neutrophil
1981.788	-2133.415	Neutrophil
2809.843	337.935	Monocyte
1900.51	-256.446	Monocyte
-855.597	-1395.797	Undifferentiated
2403.92	-1974.188	Neutrophil
-979.836	-1906.937	Baso
763.333	-1598.238	Neutrophil
1784.959	-193.701	Monocyte
612.447	-534.528	Undifferentiated
617.636	-593.634	Undifferentiated
783.266	-1666.408	Neutrophil
-795.6	-284.284	Undifferentiated
-1085.134	-91.128	Undifferentiated
2587.396	-1894.72	Neutrophil
1524.459	-345.653	Monocyte
2927.817	213.403	Monocyte
1983.4	-2116.121	Neutrophil
2795.987	-1589.677	Neutrophil
2729.204	-1527.815	Neutrophil
1027.144	-443.244	Undifferentiated
1012.483	-1860.768	Neutrophil
481.124	-312.894	Undifferentiated
1194.861	-2105.721	Neutrophil
801.302	-1182.383	Neutrophil
-1678.806	-851.402	Mast
-909.045	-1956.995	Baso
1261.069	-2108.701	Neutrophil
2992.444	511.594	Monocyte
193.181	608.354	Undifferentiated
548.727	-1291.957	Neutrophil
-1788.081	-891.022	Mast
749.458	-1587.59	Neutrophil
306.941	126.071	Undifferentiated
617.87	-581.362	Undifferentiated
861.043	-1495.972	Neutrophil
-1065.022	-1313.5	Baso
2523.919	-173.846	Monocyte
-1388.106	191.902	Erythroid
1290.243	-252.625	Undifferentiated
2999.039	290.557	Monocyte
2353.159	-423.249	Monocyte
-1791.017	-926.163	Mast
-841.656	-2105.137	Baso
-1118.091	338.877	Undifferentiated
891.086	-1686.689	Neutrophil
-935.702	-1938.913	Baso
599.973	-651.431	Undifferentiated
1833.347	-357.239	Monocyte
669.314	-667.483	Undifferentiated
2972.364	462.408	Monocyte
-1801.749	-911.146	Mast
2826.024	74.617	Monocyte
-1196.534	275.616	Undifferentiated
2922.492	266.892	Monocyte
2996.128	312.696	Monocyte
-823.82	-2148.828	Baso
1359.288	-2209.476	Neutrophil
2689.903	-1722.119	Neutrophil
712.713	-287.545	Undifferentiated
536.128	-472.496	Undifferentiated
545.528	-641.356	Undifferentiated
3019.252	571.555	Monocyte
-1161.228	505.161	Undifferentiated
-1945.601	863.759	Meg
2733.045	168.89	Monocyte
436.658	-970.085	Neutrophil
1259.662	-2146.625	Neutrophil
2515.193	-728.341	Undifferentiated
2879.822	171.123	Monocyte
573.549	-753.14	Undifferentiated
2327.13	-2053.666	Neutrophil
2810.646	-7.316	Monocyte
-1632.92	-821.339	Mast
613.479	-752.842	Undifferentiated
-1130.721	500.439	Undifferentiated
915.818	-156.797	Undifferentiated
805.251	-1714.451	Neutrophil
1092.559	-2025.251	Neutrophil
1836.525	-168.064	Monocyte
2960.553	317.134	Monocyte
2466.73	-300.897	Monocyte
578.348	-456.103	Undifferentiated
2975.006	319.28	Monocyte
2601.063	-1901.888	Neutrophil
1919.364	-2179.749	Neutrophil
604.933	-745.999	Undifferentiated
-1531.221	586.444	Meg
622.387	-890.7	Neutrophil
553.782	-1206.993	Neutrophil
1692.053	-2170.427	Neutrophil
2012.589	-99.834	Monocyte
627.772	-1215.427	Neutrophil
-1728.104	-894.853	Mast
-1343.001	-484.183	Undifferentiated
629.673	-849.369	Undifferentiated
-1121.191	407.771	Undifferentiated
2546.02	-1936.256	Neutrophil
580.217	-1167.212	Neutrophil
2720.885	-1711.388	Neutrophil
668.722	-605.965	Undifferentiated
1356.531	-2136.435	Neutrophil
-1768.075	-937.332	Mast
1352.623	102.63	Undifferentiated
2903.199	142.208	Monocyte
670.544	-980.752	Neutrophil
1511.82	-2104.099	Neutrophil
-1082.584	-1845.582	Baso
1799.587	-2154.048	Neutrophil
2536.512	-1990.646	Neutrophil
2985.512	496.622	Monocyte
2656.623	-1038.318	Neutrophil
2769.17	-1332.304	Neutrophil
531.958	-957.076	Neutrophil
-1064.711	-1339.699	Baso
-68.85	353.72	Undifferentiated
-1039.833	-1125.43	Baso
2372.704	-307.818	Monocyte
2884.117	215.041	Monocyte
2710.125	-240.539	Monocyte
2524.619	557.056	Monocyte
-1085.709	-1820.842	Baso
2171.388	-2113.898	Neutrophil
-1506.083	-739.618	Mast
927.967	-1596.829	Neutrophil
1794.889	-2171.943	Neutrophil
438.869	-75.257	Undifferentiated
614.154	-702.887	Undifferentiated
648.91	-957.471	Neutrophil
2915.676	218.895	Monocyte
941.361	-1821.81	Neutrophil
-1009.913	358.218	Undifferentiated
2599.415	116.416	Monocyte
1440.065	-2163.954	Neutrophil
-1057.953	-1944.209	Baso
1619.357	-2167.841	Neutrophil
2551.092	-347.376	Monocyte
1218.528	-2065.322	Neutrophil
2710.416	-210.399	Monocyte
2544.164	-527.386	Undifferentiated
-1904.0	774.733	Meg
563.144	-1024.535	Neutrophil
-1782.978	-909.065	Mast
731.616	-1269.934	Neutrophil
2540.604	-409.187	Monocyte
655.288	-1298.839	Neutrophil
2849.812	259.589	Monocyte
-1750.635	-886.814	Mast
2755.757	-45.362	Monocyte
2030.054	-1983.052	Undifferentiated
2601.932	-202.897	Monocyte
-797.621	-650.596	Baso
321.37	49.562	Undifferentiated
526.643	-525.871	Undifferentiated
1218.265	-2095.163	Neutrophil
-841.571	-2153.598	Baso
831.904	-1750.789	Neutrophil
586.124	-589.513	Undifferentiated
651.851	-630.638	Undifferentiated
518.444	-346.061	Undifferentiated
557.182	-166.068	Undifferentiated
2697.098	-1634.588	Neutrophil
3002.851	504.7	Monocyte
-1662.219	-867.553	Mast
2955.223	793.584	Undifferentiated
2867.237	161.744	Monocyte
602.167	-614.37	Undifferentiated
588.483	-647.532	Undifferentiated
1411.57	-2169.995	Neutrophil
1765.556	-2186.967	Neutrophil
1073.839	-1989.446	Neutrophil
-562.68	-1200.157	Eos
-1702.617	-913.338	Mast
2915.548	84.519	Monocyte
-989.835	-954.021	Baso
2866.565	186.645	Monocyte
2066.941	-2124.754	Neutrophil
940.145	-137.239	Undifferentiated
733.722	-661.25	Undifferentiated
1048.645	-408.391	Undifferentiated
470.07	-108.878	Undifferentiated
-1777.956	-897.106	Mast
820.122	-1553.362	Neutrophil
1689.01	76.336	Monocyte
1633.56	-2165.979	Neutrophil
2840.801	70.201	Monocyte
1790.583	-2100.656	Neutrophil
2140.475	-2112.261	Neutrophil
2613.854	-305.21	Monocyte
487.449	504.401	Undifferentiated
2575.753	-1932.679	Neutrophil
1837.062	-2024.297	Neutrophil
599.28	-783.172	Undifferentiated
714.541	-1572.636	Neutrophil
2180.822	-448.143	Monocyte
483.524	-228.667	Undifferentiated
-1926.702	-1011.658	Mast
-606.423	-1312.173	Eos
2998.762	374.897	Monocyte
-1063.49	-1271.266	Baso
3003.422	462.353	Monocyte
1628.042	-2189.856	Neutrophil
1573.453	-2110.203	Neutrophil
1094.963	-388.059	Undifferentiated
568.191	-990.613	Neutrophil
-99.131	73.918	Undifferentiated
672.482	-624.96	Undifferentiated
-756.814	-546.104	Undifferentiated
1045.63	-1778.718	Neutrophil
2971.882	408.286	Monocyte
3022.204	415.594	Monocyte
-681.992	-408.948	Undifferentiated
-979.89	468.331	Undifferentiated
1649.791	1310.262	Ccr7_DC
-1085.634	-171.672	Undifferentiated
2774.41	487.005	Monocyte
2631.484	-895.669	Undifferentiated
1240.227	-1776.585	Undifferentiated
1579.506	-337.621	Monocyte
1329.474	-701.439	Undifferentiated
685.154	-1462.842	Neutrophil
691.339	-1393.277	Neutrophil
-1822.339	-949.571	Mast
186.51	323.779	Undifferentiated
1883.735	-2073.552	Neutrophil
2098.818	-2118.822	Neutrophil
1135.337	-1963.423	Neutrophil
619.465	-665.925	Undifferentiated
553.725	-994.222	Neutrophil
1415.158	-168.977	Monocyte
-286.659	505.305	Undifferentiated
2507.716	-608.363	Undifferentiated
2856.837	-5.9	Monocyte
2430.954	-430.217	Monocyte
-996.382	-257.61	Undifferentiated
1717.93	-771.443	Undifferentiated
2763.315	458.222	Monocyte
